               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 192,            0.029636,            0.034567,           0.0040637,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.027344,            0.029673,           0.0042663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.027813,            0.032926,           0.0038734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003631,            0.003631,            0.003631
                 195,             0.02821,            0.033807,           0.0038901,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.028739,            0.032749,           0.0042876,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.027665,            0.030795,           0.0046567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.027744,            0.032907,           0.0043535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003499,            0.003499,            0.003499
                 199,             0.02806,             0.02986,           0.0041967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.027729,            0.031468,           0.0039851,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.027843,             0.03146,            0.003775,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.026388,             0.02796,           0.0037565,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.028187,            0.030332,           0.0038014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.028226,            0.034458,           0.0041084,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.029365,            0.031381,           0.0037949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.028312,            0.027803,            0.004432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.027983,            0.030886,           0.0039548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.027415,            0.030971,           0.0039664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.027355,            0.031008,           0.0043081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.027298,            0.031281,           0.0040186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.028675,            0.032916,           0.0040758,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 212,             0.02672,            0.033289,           0.0034325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.025787,            0.031444,           0.0039378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.02866,            0.028655,           0.0043075,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.027829,            0.030636,             0.00468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.027376,            0.031259,           0.0041703,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.026732,            0.029509,           0.0038241,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.027163,            0.030663,           0.0041058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.025044,            0.032021,           0.0036938,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.028476,            0.032244,           0.0038994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.026072,            0.027831,           0.0040759,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.026397,            0.027629,            0.003498,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.026296,            0.031092,            0.004408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.026634,            0.031271,           0.0039691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.026853,            0.032904,           0.0034834,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.028117,            0.032946,           0.0040184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                 227,             0.02506,            0.027233,           0.0038642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.025967,            0.030903,           0.0034101,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.026397,            0.028536,           0.0031299,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.024894,            0.026672,           0.0035042,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.024845,            0.032545,           0.0033648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.025139,            0.032456,           0.0034536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.027492,            0.033649,           0.0038824,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.025822,            0.027623,           0.0035681,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.027416,            0.031843,           0.0037298,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.027125,            0.032841,           0.0040708,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.025094,            0.025686,           0.0038358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.025297,            0.030415,           0.0036318,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.025143,            0.026938,           0.0037483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.023717,            0.029354,           0.0039163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.02491,            0.029335,            0.003744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.024684,            0.029839,           0.0037306,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.024924,            0.030146,           0.0038853,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.027583,            0.030884,           0.0037639,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.026168,            0.031708,           0.0040288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.025237,            0.029533,           0.0038957,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.024956,            0.030233,           0.0031509,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.024879,            0.028906,           0.0039977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.023944,            0.030605,           0.0029826,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001816,            0.001816,            0.001816
                 250,              0.0236,             0.02839,           0.0030379,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.025399,            0.030002,           0.0034694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.025232,            0.029284,           0.0035185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.025397,            0.027819,           0.0037487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 254,             0.02529,            0.029532,            0.003285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.023995,            0.031806,           0.0035312,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001618,            0.001618,            0.001618
                 256,             0.02334,            0.026209,           0.0030242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.025774,            0.031184,           0.0033902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.025639,            0.032266,           0.0035231,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.024914,            0.029747,           0.0034139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.024862,            0.027327,           0.0035874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.025072,             0.03042,           0.0033212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.025229,            0.030244,           0.0029832,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                 263,             0.02668,            0.032049,           0.0036317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.024913,            0.028828,            0.003536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.024285,            0.031124,           0.0034777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.025358,            0.029318,            0.003791,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001255,            0.001255,            0.001255
                 267,              0.0236,            0.026703,           0.0031181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.025104,            0.029329,           0.0039479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.024867,            0.026569,           0.0035058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.024492,            0.029038,           0.0033617,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.023845,            0.028945,           0.0030205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.023659,            0.027467,            0.003325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.024516,            0.028553,           0.0030635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001024,            0.001024,            0.001024
                 274,             0.02357,            0.028797,           0.0031119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.023432,            0.026492,            0.003275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.024359,            0.025744,           0.0033407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.025274,            0.024968,           0.0037882,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.025409,            0.027874,           0.0035589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.024018,            0.028496,           0.0035247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.026805,            0.030152,           0.0036343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.024904,            0.028325,           0.0034059,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.023586,            0.026767,           0.0033968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.024007,            0.027295,           0.0035215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.023244,            0.027017,           0.0036771,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.025382,            0.029275,           0.0030718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.024209,            0.028995,           0.0038818,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.023565,            0.029528,           0.0027422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000562,            0.000562,            0.000562
                 288,              0.0243,            0.029669,            0.003325,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.024237,            0.029513,           0.0032883,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                 290,             0.02352,            0.026248,           0.0033379,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.023577,            0.027472,           0.0032038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.023061,            0.025235,           0.0034097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.023565,            0.026053,           0.0029971,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.024133,            0.030973,           0.0031591,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.022455,             0.02717,           0.0032932,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
                 296,             0.02434,            0.024623,           0.0035611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.023912,            0.030517,           0.0030629,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.024837,            0.027113,           0.0030176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000199,            0.000199,            0.000199
                 299,             0.02382,            0.029378,           0.0028094,             0.95482,             0.92095,             0.97007,             0.84866,             0.01851,            0.014241,            0.001839,            0.000166,            0.000166,            0.000166
